U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,Q92934,U,False,False,,False,117,DGUOK,277,36cbde690fea610679b96df1142c30039791a445ef08c109cbdc4fe2dcf63169,Q16854,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.690452973047892,-1.6216552754243214,0.5531307458877563,-6.354344844818115,-7.620640754699707,-8.641031265258789,-7.53867228825887,247.0,168.0,235.0,235.0
context,Q92934,U,False,False,,False,118,LDHB,334,8e6243dda6cb628412d9650d80763148742604dfe2f2f03e5782c827777400af,P07195,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.151806592941284,-3.4426991939544678,0.3988577127456665,-12.752202987670898,-7.982100963592529,-9.344131469726562,-10.026145140329996,324.0,411.0,424.0,377.0
context,Q92934,U,False,False,,False,119,OPA3,179,13b35d1b92c11317561b3707d02f11f13c96eaf5af837dad9d24b0bdaaeea8d5,Q9H6K4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.3181305726369223,-0.8357165356477102,0.8357781171798706,-6.009340286254883,-4.304218292236328,-4.754846096038818,-5.022801558176677,167.0,61.0,57.0,1.0
context,Q92934,U,False,False,,False,120,ATP5MG,103,4a704d3a1e5afb8e1876bb96abe0a72d470ba8e7aa6d0a65876ba152edb6280d,O75964,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.381615320841471,-0.330827256043752,0.7108719944953918,-5.046111106872559,-3.6893503665924072,-4.24943733215332,-4.328299601872762,183.0,35.0,34.0,67.0
context,Q92934,U,False,False,,False,121,MTIF3,278,9e7b9c1488b708a37e893d44ea110356cb2e35a416a6c72088247be167194301,Q9H2K0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.5019466082255044,-2.274165630340576,0.5077713131904602,-8.651092529296875,-11.887802124023438,-6.622467517852783,-9.053787390391031,374.0,267.0,375.0,277.0
context,Q92934,U,False,False,,False,122,MRPL35,188,8d0f7f455ee249421cd85f647b31c5fc59a5af279c175cc86d37585373f04869,Q9NZE8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.544022560119629,-4.507301966349284,0.37535232305526733,-6.435324668884277,-7.667086601257324,-8.047822952270508,-7.383411407470703,443.0,449.0,226.0,387.0
context,Q92934,U,False,False,,False,123,CHCHD2,151,ccc93deed84a4c1ffb280e74b2fc8e7fd9516e86d47b685fcda2e98e0c9f760a,Q9Y6H1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.7880764206250509,-1.3035277128219604,0.6810959577560425,-6.855545997619629,-7.2290358543396,-6.259461879730225,-6.781347910563151,16.0,125.0,180.0,104.0
context,Q92934,U,False,False,,False,124,NIPSNAP2,286,649c935f02e49c0b2006e7e4674385c96d3a3027eca17cf5fc4b4cf82297a691,O75323,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.515329917271932,-1.584704617659251,0.6546809673309326,-7.407557010650635,-8.761847496032715,-10.995133399963379,-9.054845968882242,210.0,163.0,376.0,126.0
context,Q92934,U,False,False,,False,125,CISD3,127,71d8db29e0887e4bf6e10cba5d29bca6bcb9e3f8de9187a31dd57ea17bd1a901,P0C7P0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.005943854649862,-1.1356031397978466,0.6107487082481384,-7.376893520355225,-9.868627548217773,-4.347416400909424,-7.197645823160808,129.0,102.0,211.0,170.0
context,Q92934,U,False,False,,False,126,NDUFS7,213,2044fc8c590280bd0815be987bf6fa53c78182893b4bc22b03274bd5a0b5e053,O75251,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.517106612523397,-1.0344968636830647,0.6498491764068604,-9.283730506896973,-5.759566307067871,-9.672174453735352,-8.238490422566732,211.0,87.0,304.0,132.0
context,Q92934,U,False,False,,False,127,HOGA1,327,bff43a6e4a79b5f8d9cb30ef155dca1183fc9c121a54dce3c7de0adc1e00a588,Q86XE5,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.7951698303222656,-2.2219173510869346,0.4028729796409607,-9.275163650512695,-9.274710655212402,-7.581040382385254,-8.710304896036783,266.0,261.0,351.0,374.0
context,Q92934,U,False,False,,False,128,TIMM10,90,3220f2917bf7d48a95fbd8fdabaeeb674091f197e13b1a54fe96bb65cc9cf7d3,P62072,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.865833123524984,-1.8281257152557373,0.7124309539794922,-4.2327680587768555,-8.409730911254883,-7.48584508895874,-6.709448019663493,282.0,208.0,177.0,63.0
context,Q92934,U,False,False,,False,129,PYURF,114,ce5782a2f6929c463ebbd9440436009e1c793a9fd276d11a2d823a2205df9bda,Q96I23,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.0443571408589682,-1.247558832168579,0.5309144258499146,-7.360297203063965,-8.965608596801758,-5.018161296844482,-7.114689032236735,132.0,116.0,205.0,256.0
context,Q92934,U,False,False,,False,130,NDUFV2,249,5c20c649fa48f13b1a5b622ef57749220698c792b5f97dc4e6ac1fc63db68ba7,P19404,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.1722663243611655,-1.4680641492207844,0.5226293802261353,-7.823836326599121,-8.208107948303223,-5.231817722320557,-7.087920665740967,149.0,146.0,201.0,268.0
context,Q92934,U,False,False,,False,131,CHCHD5,110,fbc04f6892ee39b9279cb6f829e45b6ff458dfc8906e8f6b3f3f0e87030a512e,Q9BSY4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-0.7327508727709452,0.025141586860020954,0.6613791584968567,-5.466706275939941,-5.591786861419678,-4.966578006744385,-5.341690381368001,11.0,27.0,82.0,123.0
context,Q92934,U,False,False,,False,132,NGB,151,e39246eff0990109cf419789c9596211990a1a591289191c72d8892941d2f43b,Q9NPG2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.9030624628067017,0.061280786991119385,0.5865048170089722,-5.226523399353027,-7.068899631500244,-9.525690078735352,-7.273704369862874,112.0,25.0,217.0,188.0
context,Q92934,U,False,False,,False,133,MTG1,334,c31671f621005adfafae42c1c86bea5d9997f700b584e7e2b4c2274c8581a935,Q9BT17,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5040674209594727,-1.8858390649159749,0.44453713297843933,-7.817110538482666,-7.291547775268555,-9.667101860046387,-8.258586724599203,204.0,219.0,309.0,343.0
context,Q92934,U,False,False,,False,134,LYRM4,91,c6e2484e2ed73c37674c89fdda64c53edcde46a994a84fca71d8d65298b29a11,Q9HD34,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.5006869633992515,-2.4796467622121177,0.4491384029388428,-8.143655776977539,-5.565088272094727,-8.091251373291016,-7.266665140787761,372.0,301.0,216.0,338.0
context,Q92934,U,False,False,,False,135,NDUFA7,113,c264df07746407da7006ac809a60dae58c99edf8160174108406f29a9fb2ffa4,O95182,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.3703076044718423,-0.5960718393325806,0.4754219949245453,-6.902104377746582,-7.203329086303711,-5.924938678741455,-6.676790714263916,178.0,47.0,173.0,315.0
context,Q92934,U,False,False,,False,136,NENF,172,a102a0cdbeee284682a1f44a6da21aea93df3a6b6e118cacec5a5a92ccf247e1,Q9UMX5,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.7053178946177163,-1.7417335907618205,0.7532708644866943,-8.345491409301758,-8.292579650878906,-7.401675701141357,-8.013248920440674,252.0,189.0,284.0,34.0
context,Q92934,U,False,False,,False,137,STYXL1,313,016140b9cd7896fede7578d26c18c4c5592f4e560743ba9f4a9347158b6dcfe9,Q9Y6J8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.3375571966171265,-1.2150310277938843,0.4137099087238312,-8.801526069641113,-7.014489650726318,-7.973590850830078,-7.929868857065837,50.0,110.0,278.0,369.0
context,Q92934,U,False,False,,False,138,COX6B2,88,694a8cbc565e923164fe25339615a70b0e1ba9bb31c956be20333eb78adcea94,Q6YFQ2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.849330107371012,-2.6134145657221475,0.2988668382167816,-8.992209434509277,-11.074089050292969,-10.315768241882324,-10.127355575561523,276.0,321.0,427.0,437.0
context,Q92934,U,False,False,,False,139,EFHD1,239,ea955dc3370b06fab7c3d1d4148e0f7abbe628fc1f4fd3b0d5b27cfd5740a4cb,Q9BUP0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5285579363505044,-1.441041608651479,0.3671502470970154,-7.063127517700195,-9.251694679260254,-10.425305366516113,-8.913375854492188,213.0,143.0,366.0,393.0
context,Q92934,U,False,False,,False,140,MRPS25,173,5503484d63010153cee172dbe0596eebcafe73414affcdc09a7d88eb37ffce8e,P82663,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.73452627658844,-0.75827357172966,0.44994643330574036,-7.135280132293701,-6.063455104827881,-7.4322028160095215,-6.876979351043701,84.0,55.0,187.0,337.0
context,Q92934,U,False,False,,False,141,CA5B,317,486dfc57e7984c71a5b05346fff61606d92d4d9518f6ce220be4a3b3dd9ed92c,Q9Y2D0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.788734793663025,-1.6219643553098042,0.5633295178413391,-7.495344638824463,-9.156744956970215,-10.402661323547363,-9.018250306447348,93.0,169.0,372.0,217.0
context,Q92934,U,False,False,,False,142,MRPS18A,196,8b6aef72425c6fdea445a1879e5dae305be51b9533362502fb1cde2eeb990d7e,Q9NVS2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6071937878926594,-0.9786583085854849,0.3250342607498169,-4.878862380981445,-3.3317806720733643,-4.844543933868408,-4.351728995641072,71.0,78.0,36.0,419.0
context,Q92934,U,False,False,,False,143,MRPS35,323,ddbc618da69eeb8f574c1cb4cd69dbf0cbde601b1f00dd344ff839c16c39ed8e,P82673,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.7076950867970786,-1.4435415863990784,0.43809059262275696,-7.595264434814453,-10.325206756591797,-8.820014953613281,-8.913495381673178,253.0,144.0,367.0,346.0
context,Q92934,U,False,False,,False,144,PRDX3,256,d637974b8084f6d94d3f1f830f012212805c2e79fe24c17bdd273b507b6db9f1,P30048,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6849518616994221,-2.153546134630839,0.530733048915863,-9.142518043518066,-6.3492913246154785,-7.154821395874023,-7.548876921335856,79.0,247.0,237.0,257.0
context,Q92934,U,False,False,,False,145,ARL2BP,163,0adadda1e5616239019884cce30436400144cc82ad1328648ae8230bf67f18e0,Q9Y2Y0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.2436161041259766,-2.460423489411672,0.5856290459632874,-3.7177278995513916,-5.1461501121521,-5.690379619598389,-4.85141921043396,339.0,297.0,50.0,190.0
context,Q92934,U,False,False,,False,146,ATP5IF1,106,e8372755142cb1e1a5c2c19dd8532e42e580ab95790c47ff4c7c2b4c2a621ef6,Q9UII2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.9656248490015666,-1.9437392950057983,0.6515591144561768,-5.696150779724121,-6.573633193969727,-6.078339099884033,-6.11604102452596,122.0,224.0,133.0,130.0
context,Q92934,U,False,False,,False,147,NIT1,327,0918aff8077a0e6f13c72c8b1792092d621f64de1920539bc656771a2a4451ff,Q86X76,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.2978984117507935,0.06944489479064941,0.5566830635070801,-9.264787673950195,-11.935749053955078,-9.291624069213867,-10.164053599039713,42.0,24.0,429.0,228.0
context,Q92934,U,False,False,,False,148,MRPL32,188,56cddf47c1ee4458ab4bdf74655732685670042ec9e2b050f73a01b2671e27c8,Q9BYC8,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.5709829330444336,0.7743363777796427,0.37960270047187805,-5.376717567443848,-9.136292457580566,-8.676817893981934,-7.729942639668782,67.0,6.0,255.0,386.0
context,Q92934,U,False,False,,False,149,ARL2,184,3d6a32c366a4f06dc663ab0ad3f6bc4a68444f0ef99821b4a2a127be4c334bcf,P36404,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.268572966257731,-1.4796853462855022,0.6877028942108154,-6.091846466064453,-10.093483924865723,-8.616071701049805,-8.267134030659994,163.0,149.0,311.0,99.0
context,Q92934,U,False,False,,False,150,DCTPP1,170,c91f387d6cb02a8334f17cb2e0cace199ee8f9cb09be580c9af0496c7c0a08a4,Q9H773,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.321791648864746,-0.8564342558383942,0.4110284149646759,-4.608827590942383,-6.300103664398193,-4.223511695861816,-5.044147650400798,47.0,65.0,60.0,371.0
context,Q92934,U,False,False,,False,151,HSD17B8,261,b2bd0880c2da90aece54244e195521b3f42f0cfbe006650d3d09a3b9ec7ecd27,Q92506,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.8095052242279053,-1.8154155015945435,0.5267286896705627,-4.684593677520752,-7.496598243713379,-9.80966567993164,-7.330285867055257,268.0,203.0,222.0,263.0
context,Q92934,U,False,False,,False,152,ETFB,255,73819fcc8127cd8b4525da980a57a1c7139167887058db9d95ca411408836a67,P38117,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.2053698698679605,-2.1579761107762656,0.48105472326278687,-8.436163902282715,-9.244053840637207,-5.991748332977295,-7.890655358632405,330.0,248.0,270.0,303.0
context,Q92934,U,False,False,,False,153,MRPL28,256,ffe9c9753231efeb153f0347327004566509a374333ebd16f3252162777b513f,Q13084,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.6258692741394043,0.37119218707084656,0.3056376874446869,-9.816213607788086,-8.38634967803955,-9.640839576721191,-9.281134287516275,73.0,16.0,384.0,434.0
background,Q92934,U,False,False,,False,154,RBM7,266,046343a8120d4913cebaa6a57d0f4a832d801b8c7599dde050d9de550e2abc65,Q9Y580,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.544356147448222,-1.1026450594266255,0.21937765181064606,-11.194272994995117,-10.146175384521484,-9.900504112243652,-10.413650830586752,64.0,97.0,434.0,451.0
background,Q92934,U,False,False,,False,155,RAB40A,277,cc5d686387b86a2c6e17b3e252e6bce86400b185b70aec0591c65b0ef5b1d322,Q8WXH6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.9184327125549316,-2.3855974276860556,0.4592520594596863,-11.711405754089355,-11.130546569824219,-7.5982794761657715,-10.146743933359781,289.0,285.0,428.0,331.0
background,Q92934,U,False,False,,False,156,DPH5,285,0890bd09904370d5bbd88f288c3a05ce5346aac63149a21896df63670c9c0dd7,Q9H2P9,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.429487864176432,-1.7986929019292195,0.4772549569606781,-9.322760581970215,-7.900871753692627,-9.703498840332031,-8.975710391998291,191.0,198.0,370.0,310.0
background,Q92934,U,False,False,,False,157,RSRP1,290,0b33a760c816a3e2bceadda87004c77606adba2218ffc4bdc3a152948bfef0f6,Q9BUV0,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.935435136159261,-2.582491715749105,0.23511171340942383,-9.087681770324707,-10.992121696472168,-8.653298377990723,-9.5777006149292,417.0,315.0,397.0,450.0
background,Q92934,U,False,False,,False,158,RWDD2A,292,93fb37c38798463e827269a0abc87e1b7bfeb2017820badf67c70ba5a42574a8,Q9UIY3,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.7822519938151042,-1.474231203397115,0.4100070297718048,-8.733511924743652,-11.145715713500977,-8.895759582519531,-9.591662406921387,92.0,148.0,398.0,372.0
background,Q92934,U,False,False,,False,159,GRAP2,330,92043fe21ca620bdf706024aea52747c1a733a3bdfc640beb4eb7ddf4699e794,O75791,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.9032747745513916,-1.937185287475586,0.32939860224723816,-11.88524341583252,-11.378396034240723,-10.48121452331543,-11.248284657796225,113.0,222.0,452.0,417.0
background,Q92934,U,False,False,,False,160,SLC39A1,324,5e3a77bc0f9e8a3546133e966ca3c6019782236f2ff43f3272ec312fb275d021,Q9NY26,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.386151075363159,-2.750747481981913,0.7270682454109192,-3.1322994232177734,-3.695024013519287,-4.008429050445557,-3.611917495727539,358.0,342.0,20.0,49.0
background,Q92934,U,False,False,,False,161,ZFAND2A,145,ba9989152fde389bde0000fa1128daa04318041613b03b1c0860b56684f2d8a9,Q8N6M9,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.1449557145436606,-2.794920285542806,0.32998013496398926,-4.837791442871094,-10.026698112487793,-8.209790229797363,-7.691426595052083,321.0,348.0,249.0,416.0
background,Q92934,U,False,False,,False,162,CEP20,174,353c2dbe741f159cb79373d10bbe105657755c2c6641d18123165d92cec370f4,Q96NB1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.2608273029327393,-1.9880965153376262,0.26257139444351196,-8.252955436706543,-8.499855041503906,-6.124879837036133,-7.62589677174886,343.0,229.0,244.0,449.0
background,Q92934,U,False,False,,False,163,GSX1,264,1a8ca2780c943040c2e876822bd72771784d0302bed732960cabcbac3da84a06,Q9H4S2,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.159152030944824,-1.2211088140805562,0.2814948260784149,-6.674750328063965,-8.481393814086914,-10.026399612426758,-8.394181251525879,146.0,112.0,321.0,444.0
background,Q92934,U,False,False,,False,164,C1GALT1C1L,315,fccf04fcc855c0be59e3c8a45d1454c2be5cbd80b80dc460ad5c375c9c832863,P0DN25,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.6120707988739014,-3.3200742403666177,0.6974092125892639,-4.556975364685059,-5.034852027893066,-3.948305130004883,-4.513377507527669,231.0,399.0,42.0,80.0
background,Q92934,U,False,False,,False,165,ETFRF1,90,b884d7f67f420157a4a9bb5009f0b282a7a5d4c6ba489604531cfded271cb11b,Q6IPR1,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.3988112608591714,-2.3587224880854287,0.4374682605266571,-7.783344268798828,-7.09234619140625,-6.756157398223877,-7.210615952809651,359.0,279.0,212.0,348.0
background,Q92934,U,False,False,,False,166,HAND1,215,d737c950241a13f4b79dd0c2bbcaa2d43e2c504099c528c2063f812759f19901,O96004,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.5768158435821533,-2.5202674865722656,0.2953399419784546,-10.948223114013672,-7.2142767906188965,-7.768947124481201,-8.643815676371256,224.0,308.0,342.0,438.0
background,Q92934,U,False,False,,False,167,GJD2,321,14ddf9f5927e11b8f8ac0d7543fe99ce32ac8900218077735b8c56a8278d847f,Q9UKL4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.5315069357554116,-1.739323655764262,0.8115668296813965,-3.5493838787078857,-5.741360187530518,-3.6686511039733887,-4.319798390070598,376.0,188.0,32.0,5.0
background,Q92934,U,False,False,,False,168,DNAJC9,260,2b56a943547cca0303205acbb2c59802ee0fb8b5abe1839e7e394846735c7c86,Q8WXX5,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.112655480702718,-2.944638967514038,0.4926520884037018,-6.637153148651123,-8.526710510253906,-10.185417175292969,-8.449760278066,430.0,368.0,327.0,289.0
background,Q92934,U,False,False,,False,169,NRN1,142,a60ba06782ce7fe96ae9801704f84a84987a3099ef148c3f1873c2cdac1b9c09,Q9NPD7,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-4.477621396382649,-4.222605307896932,0.7869929075241089,-3.8721272945404053,-7.096277713775635,-5.684346675872803,-5.550917228062947,442.0,444.0,95.0,13.0
background,Q92934,U,False,False,,False,170,CFAP20,193,7409b121e1c9a810a39b74d262c2dacdceae0db98698147c85da389f49d1b915,Q9Y6A4,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.1136831839879353,-1.785012682278951,0.4153199791908264,-6.512128829956055,-9.564109802246094,-7.5033183097839355,-7.859852313995361,30.0,196.0,268.0,366.0
background,Q92934,U,False,False,,False,171,RACK1,317,0fb9c278b1ae511c34c9c7808619afe5fe75fa69340fbf90bcc27b05d4715686,P63244,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.6347299416859946,-1.9599142670631409,0.41700518131256104,-8.510481834411621,-9.998299598693848,-4.111799240112305,-7.540193557739258,389.0,225.0,236.0,364.0
background,Q92934,U,False,False,,False,172,VHL,213,9635f5e11bc2e95cb5b4aca19e52963af7b7cacd94b962e99be1d66499686daf,P40337,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.006808082262675,0.5217029452323914,0.6442902684211731,-9.942599296569824,-5.517613410949707,-5.995306015014648,-7.15183957417806,23.0,12.0,209.0,134.0
background,Q92934,U,False,False,,False,173,RHOA,193,e9c693242056e3e52c610f376c507efdd776b8ec24d2f734813041d4254189e4,P61586,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0207161903381348,-3.3457934856414795,0.7109605073928833,-9.42505931854248,-7.1332316398620605,-8.666996955871582,-8.408429304758707,297.0,401.0,323.0,66.0
background,Q92934,U,False,False,,False,174,TRAV5,113,041f29a3c17af3e45e3d590d1dbd9d624a94986abebbbd858e9cb5d13dbaf43b,A0A0B4J249,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-3.0676263173421225,-2.8537681897481284,0.5228660106658936,-7.150129318237305,-3.2739415168762207,-5.123347282409668,-5.1824727058410645,304.0,358.0,68.0,267.0
background,Q92934,U,False,False,,False,175,C1orf74,269,7a0b846a9200b6d0f5f70a37a57bbec74f6ef220571e5c7f07527295f704197e,Q96LT6,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.0928773880004883,-0.5925077299276987,0.5265047550201416,-4.6586384773254395,-6.249991416931152,-5.931177616119385,-5.613269170125325,26.0,46.0,99.0,264.0
background,Q92934,U,False,False,,False,176,TAC4,113,d83e401630f1e87b033457f5acff7cc0250377737a310d5e4b3d9eb4ba2c2e5d,Q86UU9,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.4642836252848308,-1.192752520243327,0.5082493424415588,-3.4739480018615723,-4.188246726989746,-8.193618774414062,-5.285271167755127,62.0,107.0,76.0,276.0
background,Q92934,U,False,False,,False,177,HLA-DRB4,266,9e906f5d59d4e4f8ec9dd9cc6132f5fe1551187f406ab7734456432e87ac7055,P13762,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-2.0995599826176963,-2.331137220064799,0.7147552967071533,-5.353542327880859,-3.8518309593200684,-4.661156177520752,-4.62217648824056,137.0,273.0,48.0,59.0
background,Q92934,U,False,False,,False,178,FDX1,184,0d837addcb3c583056e03029a95e52a5bc6ea4c721c77a7eb71ac1d077dc752b,P10109,False,BCL2,239,fff13b41ef65181ecfd036c714d8c453d73781b4e2a5bd73a6cbe02d9829fb19,P10415,original_six,False,-1.164533297220866,-0.7193755308787028,0.6403306722640991,-10.581798553466797,-8.603798866271973,-10.122735023498535,-9.769444147745768,33.0,53.0,410.0,136.0
