U_stratum,anchor_positive_uniprot,class,development_exposed_positive,homomeric,low_plausibility_evidence_tier,original_tuna_prior_pair,panel_row,partner_gene,partner_sequence_length,partner_sequence_sha256,partner_uniprot,prior_train_development_pair,query_gene,query_sequence_length,query_sequence_sha256,query_uniprot,target_cohort,training_exposed_positive,ipin_baseline_score,ipin_optimized_score,tuna_original_score,tuna_retrained_seed20260803_score,tuna_retrained_seed20260817_score,tuna_retrained_seed20260831_score,tuna_retrained_score,ipin_baseline_rank,ipin_optimized_rank,tuna_retrained_rank,tuna_original_rank
context,P15056,U,False,False,,False,117,TRMT5,509,e595fc95f2201a449371acfb392ae27439d70ee8d445b36a2dd5dc9cb819c2ff,Q32P41,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7325492699940999,-2.4588434298833213,0.23353923857212067,-10.873922348022461,-9.087630271911621,-13.645304679870605,-11.202285766601562,168.0,293.0,413.0,408.0
context,P15056,U,False,False,,False,118,PLEKHG5,1006,f4f29509d4b66247407ff9c530a3b8b7e9f21591af8f1cbc206bbb9d35d84092,O94827,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7441014846165974,0.3894971211751302,0.4856424033641815,-5.53410530090332,-6.361465930938721,-6.159490585327148,-6.0183539390563965,169.0,27.0,40.0,220.0
context,P15056,U,False,False,,False,119,AP2A2,939,6bd11719ea8bf56c1a0b391d544161d79cfd5575f7f509fa0da5394d07895b25,O94973,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.931888222694397,-1.8278019428253174,0.5248078107833862,-6.867834568023682,-6.559711933135986,-7.110212326049805,-6.845919609069824,201.0,214.0,88.0,177.0
context,P15056,U,False,False,,False,120,LZTS2,669,577840dd6d6d84e321854567bac1aa1f09534df5bcbbf385eab191235c76291f,Q9BRK4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.6675377090771993,0.3460303544998169,0.376453697681427,-5.841517925262451,-7.584961891174316,-2.901190757751465,-5.442556858062744,31.0,32.0,18.0,311.0
context,P15056,U,False,False,,False,121,ATG16L2,619,c780f1a1b59b76e4ea7448ed7aa6747c5445ed7d2e85d080896ffb17c6c66e0e,Q8NAA4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.292986790339152,-0.7766072750091553,0.2640576958656311,-7.691311359405518,-7.4732890129089355,-5.108144283294678,-6.75758155186971,98.0,120.0,86.0,392.0
context,P15056,U,False,False,,False,122,N4BP3,544,af9bafb4caa068de71a0bcd852f44fe59009ab677066cc9186292eb3d9f91c5b,O15049,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.3274512439966202,0.5917344490687052,0.33452147245407104,-6.86782169342041,-5.624750137329102,-2.0390264987945557,-4.8438661098480225,19.0,18.0,6.0,340.0
context,P15056,U,False,False,,False,123,ZBED4,1171,de5053f78cd2a2e2e7f13afbec90ca362c266d0fb2e9ab2bee4b33c19412ed47,O75132,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.8128418525060017,-0.7371420661608378,0.38206470012664795,-9.950883865356445,-8.768314361572266,-10.882165908813477,-9.867121378580729,184.0,116.0,334.0,304.0
context,P15056,U,False,False,,False,124,LPXN,386,3dca755a0e8feeb6964b19f68d2c263ddba42070eb05bb66f16c4545a1459309,O60711,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1968460083007812,-0.1809925635655721,0.38099467754364014,-5.867003917694092,-5.6856560707092285,-5.485546112060547,-5.679402033487956,84.0,71.0,26.0,308.0
context,P15056,U,False,False,,False,125,TSKS,592,e599ae05b24a47eec96c4f17c824f0a98b6fec93ac35db2121e8d74037bda927,Q9UJT2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.7888891100883484,1.020751158396403,0.3324093818664551,-7.933956146240234,-5.48420524597168,-5.750415325164795,-6.389525572458903,40.0,7.0,59.0,343.0
context,P15056,U,False,False,,False,126,SCG3,468,43eb5c5c7ccb866801d0a57fe5b98f4ec3b23a9dd77dcaaf56d5d617d88f5e88,Q8WXD2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1498550573984783,-1.8032429218292236,0.3735213279724121,-12.176679611206055,-10.920683860778809,-11.625114440917969,-11.574159304300943,78.0,210.0,429.0,313.0
context,P15056,U,False,False,,False,127,DHX29,1369,a9f5a9f72a0a9f4baa5e2c5dadcd5de28b9b7d94420f8fba2f36dffa95e4c7d1,Q7Z478,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.2350929578145347,-2.1658472220102944,0.19014620780944824,-9.41405963897705,-10.005596160888672,-8.068914413452148,-9.162856737772623,253.0,259.0,275.0,435.0
context,P15056,U,False,False,,False,128,NLRP12,1061,bce6651626bc9258af23c58ddfbca47d706459e69af5549240221e21b61f6d46,P59046,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.0774358113606772,-1.563215176264445,0.5104565620422363,-10.895687103271484,-9.840295791625977,-5.517166614532471,-8.751049836476644,232.0,189.0,241.0,196.0
context,P15056,U,False,False,,False,129,PLOD2,737,6109f253f8c90a70c52e4952892c084436febce991d090f89231b8494689698a,O00469,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.0726699829101562,-3.2503244876861572,0.647984504699707,-8.841939926147461,-8.371577262878418,-8.938538551330566,-8.717351913452148,369.0,376.0,236.0,45.0
context,P15056,U,False,False,,False,130,KIF16B,1317,b3135505e09c26467d13efb309c6a4a7dae381d5902b8d8976dffaa1ff11a70d,Q96L93,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.3431615829467773,-0.6447518368562063,0.39998722076416016,-6.607665061950684,-6.0360612869262695,-5.9225544929504395,-6.188760280609131,107.0,106.0,51.0,288.0
context,P15056,U,False,False,,False,131,INPP5E,644,dee4d5c1a942e96fa77c8612a7788ad3d0662f74025d8d9f474f2d179822f19c,Q9NRR6,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1544750928878784,-0.49764955043792725,0.6315445303916931,-6.2111616134643555,-6.953695297241211,-4.2760233879089355,-5.813626766204834,79.0,95.0,31.0,59.0
context,P15056,U,False,False,,False,132,PINK1,581,3d5e8f2da03741c23b228650840e624d817719e8cb796c9585b7397eae85ca19,Q9BXM7,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.7941179275512695,-1.24665105342865,0.3232615292072296,-10.450615882873535,-7.799330711364746,-5.516456604003906,-7.9221343994140625,337.0,162.0,175.0,353.0
context,P15056,U,False,False,,False,133,AFG2A,893,e10a8624fabb3de5727a9f06d89b0a170f6a5d9d88a8be9fcf30423866493f9b,Q8NB90,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.953718105951945,-0.7274784445762634,0.404420405626297,-5.568965435028076,-7.750561714172363,-7.671619892120361,-6.997049013773601,56.0,115.0,98.0,283.0
context,P15056,U,False,False,,False,134,STRADB,418,bcd53ec639f6c5ea983a1c33505ebf0539635b1f3491d42995d5ec001f1d71b8,Q9C0K7,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.8442323406537374,0.6580771406491598,0.5426186323165894,-6.296070575714111,-5.613796710968018,-5.908088207244873,-5.939318497975667,46.0,16.0,34.0,152.0
context,P15056,U,False,False,,False,135,KANK4,995,0739b6966d803dce6a89969dd6f615e995acf93f742626d797c26c496f002fa9,Q5T7N3,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.049317547120153904,0.9798237085342407,0.4766288101673126,-8.102154731750488,-6.374636173248291,-5.57754373550415,-6.684778213500977,8.0,8.0,83.0,227.0
context,P15056,U,False,False,,False,136,STAMBP,424,f91e01b20f3ea488018138ad27f1b75fd2da38408f7cab4c45afa0fa7ad0d423,O95630,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.2404288351535797,-0.2575287918249766,0.30844494700431824,-7.619013786315918,-6.674956798553467,-7.905307292938232,-7.399759292602539,15.0,77.0,119.0,370.0
context,P15056,U,False,False,,False,137,TRIM71,868,fcdee952d8c7cc304e254dbe4b75804fc42c97859090051507cbece5fb2cabbf,Q2Q1W2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.0744677980740864,-1.2376036643981934,0.33805760741233826,-9.863153457641602,-8.318894386291504,-5.382352828979492,-7.854800224304199,72.0,161.0,169.0,337.0
context,P15056,U,False,False,,False,138,ZNF385A,386,e64db72c7fc72e7fc0427f015a57c832ff3a2ce69ac578a41c8a6dd1ca7e57d8,Q96PM9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.8998799125353495,-0.6910619934399923,0.12684591114521027,-8.514809608459473,-6.038753986358643,-7.203210830688477,-7.25225814183553,52.0,111.0,110.0,448.0
context,P15056,U,False,False,,False,139,NUAK1,661,3e47834d60d364507fbc198d6ad2e889e466bf1aad1c362ceb8b8ea590f033af,O60285,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.9907738963762919,-0.13423600792884827,0.4252554178237915,-9.135082244873047,-5.198665618896484,-5.362527370452881,-6.565425078074138,60.0,65.0,73.0,262.0
context,P15056,U,False,False,,False,140,PBXIP1,731,b24cab1322b715b1bd41e9bed916b57527441505517807ecf0f9c3984192a217,Q96AQ6,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.7163519461949666,-0.678398052851359,0.5216729640960693,-8.021120071411133,-7.06078577041626,-9.01370620727539,-8.031870683034262,164.0,110.0,188.0,182.0
context,P15056,U,False,False,,False,141,CEP68,757,6fd703ae4a11204d6ecf97696d775b2cc1091c097f963c6f3978d7e4e41929ab,Q76N32,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.591673215230306,-0.25551000237464905,0.3848870098590851,-5.191440582275391,-6.4451799392700195,-4.222284317016602,-5.286301612854004,151.0,76.0,9.0,303.0
context,P15056,U,False,False,,False,142,MTA1,715,692e667c0e107495ef585c51f8f3d44ccff0162c7627d7af5273b9330bb9878e,Q13330,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.6395877997080486,-2.351846694946289,0.16477611660957336,-8.448385238647461,-8.821966171264648,-6.070048809051514,-7.780133406321208,157.0,280.0,163.0,444.0
context,P15056,U,False,False,,False,143,ZNF703,590,cf4630adfefabbcc004365f6f5dfbff98dbc03d40a72e411fc9078e74663dccb,Q9H7S9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.003719210624695,-1.13777095079422,0.181450754404068,-7.572078227996826,-9.466849327087402,-7.404955863952637,-8.147961139678955,218.0,153.0,196.0,438.0
context,P15056,U,False,False,,False,144,TRIM11,468,e4db98c82f9f23d1c06c7a38043860a091e68e9ac0061f0f119720968eb97598,Q96F44,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.0071791609128316,-0.11155019700527191,0.4094642400741577,-5.737531661987305,-6.286311626434326,-6.023868083953857,-6.015903790791829,65.0,60.0,39.0,275.0
context,P15056,U,False,False,,False,145,AKAP3,853,b858ca62105dfee80b13b5b923c796ab499061258c3d0beba2b4f65561ff126e,O75969,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.1027509371439614,-1.9216641982396443,0.5645370483398438,-10.322778701782227,-5.972577095031738,-7.5245747566223145,-7.939976851145427,236.0,225.0,176.0,134.0
context,P15056,U,False,False,,False,146,PLAA,795,43341ac6874982bfe3785269dbce8b8aecd6dfbf7a7d458f05ffda1f85afde1d,Q9Y263,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.461783488591512,-1.737531304359436,0.3194161653518677,-9.15683364868164,-9.708772659301758,-7.800336837768555,-8.88864771525065,127.0,197.0,256.0,358.0
context,P15056,U,False,False,,False,147,PALM2AKAP2,1103,6ac32f333d8e34f7e06cf8bbe45c4ef810942647dbd9eb352647ff61d8d30e36,Q9Y2D5,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.5440869728724163,0.33505211273829144,0.5224189162254333,-6.071868419647217,-5.572655200958252,-4.811613082885742,-5.485378901163737,143.0,34.0,20.0,179.0
context,P15056,U,False,False,,False,148,PDCD6IP,868,e8ebd86ae6e434c61c0134c08ccbeaa09ea0460f87b3647bde4aa665903cb248,Q8WUM4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.5269451936086018,-1.4802043437957764,0.49144214391708374,-8.494062423706055,-8.373700141906738,-5.462132930755615,-7.44329849878947,140.0,178.0,126.0,214.0
context,P15056,U,False,False,,False,149,ARHGEF4,690,1e45e502139a99f614dd785a6694ae9c4372414b0e0f24f87ba9b0b1bc87977a,Q9NR80,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.390392303466797,-1.082558552424113,0.4953233599662781,-8.945362091064453,-6.678237438201904,-6.448224067687988,-7.357274532318115,277.0,149.0,118.0,209.0
context,P15056,U,False,False,,False,150,RASIP1,963,99ac8f8340d9a063a995f4d70723ef458681a4b5ce9f7f3f6adc4ac1f7ab52fd,Q5U651,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.202497720718384,-1.0393410523732503,0.48418712615966797,-8.308734893798828,-7.007022380828857,-2.6459438800811768,-5.987233718236287,247.0,142.0,36.0,222.0
context,P15056,U,False,False,,False,151,MAP7D2,732,9873e566afc0599f122e405196568ba000c895df431cce416e92bc0648ba9a60,Q96T17,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.1374955972035725,-0.0658724308013916,0.39236557483673096,-4.939405918121338,-5.389946460723877,-7.876893997192383,-6.068748792012532,77.0,56.0,46.0,294.0
context,P15056,U,False,False,,False,152,PFKM,780,6df55a34212f1a3a6248de2582b1999d6c81c090bd61859c8a2a92788aff81cc,P08237,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.3508706092834473,-1.8337259491284688,0.49224182963371277,-9.422669410705566,-10.37727165222168,-10.135721206665039,-9.978554089864096,272.0,216.0,345.0,212.0
context,P15056,U,False,False,,False,153,PER1,1290,e1c10c7336b8e733aebd69a65712fa27068d8f097a80b4c9b27e77560d0c8301,O15534,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.883665641148885,-0.2604684730370839,0.36060288548469543,-9.313691139221191,-9.408183097839355,-7.09401273727417,-8.605295658111572,195.0,78.0,226.0,322.0
background,P15056,U,False,False,,False,154,ZNF432,652,97f614456d810115cd5c26eccebfcf81ae5cb097ca5f5a3c86d504a7f7817430,O94892,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.9548366467158,-1.7426167329152424,0.27829769253730774,-7.182461738586426,-6.449562072753906,-7.309764385223389,-6.98059606552124,207.0,199.0,95.0,381.0
background,P15056,U,False,False,,False,155,AGFG2,481,45feb804b9300f3d4e28b9e50bfd1e860e29dde891d646e2ec55c4f2eb1d0ba3,O95081,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.4449907143910727,-0.900986909866333,0.4251178801059723,-8.042137145996094,-7.921499252319336,-6.33976411819458,-7.43446683883667,285.0,133.0,125.0,263.0
background,P15056,U,False,False,,False,156,ZXDB,803,49e4a15c8cf0327984616b4f91021a04946dccab0b60beec3e89c72dc454ff2f,P98169,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.9634066820144653,-1.4272047281265259,0.17949742078781128,-9.51295280456543,-8.198492050170898,-8.75973129272461,-8.823725382486979,208.0,174.0,247.0,440.0
background,P15056,U,False,False,,False,157,SCARA5,495,d43346c9684a9a8b086f345bcea2354ae64b8e0a4887e68233d7f82d69989e76,Q6ZMJ2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.419600168863932,-2.3933729330698648,0.5684638023376465,-9.353344917297363,-10.701300621032715,-8.182743072509766,-9.412462870279947,280.0,286.0,294.0,130.0
background,P15056,U,False,False,,False,158,CLCA1,914,203c5af24703b4c1df25d90deefcc506c8b08c9d356778305e4795c2c0de1dcf,A8K7I4,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.7350641886393228,-3.646217664082845,0.6674333214759827,-11.250246047973633,-11.747054100036621,-11.023964881896973,-11.340421676635742,329.0,406.0,421.0,27.0
background,P15056,U,False,False,,False,159,DES,470,ba71c1d4cd5238099d965416e2a4e308a212129fefcf347fac5f29643a22ca1c,P17661,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,0.03544904664158821,-0.606294276813666,0.373990535736084,-7.2125983238220215,-5.935486316680908,-6.0479044914245605,-6.39866304397583,5.0,102.0,61.0,312.0
background,P15056,U,False,False,,False,160,EHD1,534,96542f6cfd17c202a334958dac4da9988ccf6cd5cfda8a0269400f2c67a6d816,Q9H4M9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.498751958211263,-2.016555150349935,0.5424281358718872,-7.77377462387085,-7.240546703338623,-11.201687812805176,-8.738669713338217,137.0,241.0,239.0,153.0
background,P15056,U,False,False,,False,161,PTPN9,593,185c2689bb974169f25e7fb0ecec5fd538d8f6f4c7b9a2798f614d06f9b50eac,P43378,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.6020517349243164,-2.133786916732788,0.7182047367095947,-6.405332088470459,-7.684399127960205,-9.278091430664062,-7.789274215698242,312.0,257.0,165.0,3.0
background,P15056,U,False,False,,False,162,VPS4B,444,691bcc98aba3e6cf0ff284679551960cf65460c64e4ea46a3e4f9a2f8aaf69ca,O75351,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.9168153603871664,-0.8790371716022491,0.4249919354915619,-5.917544364929199,-5.8768415451049805,-6.403872013092041,-6.066085974375407,54.0,130.0,44.0,264.0
background,P15056,U,False,False,,False,163,WRNIP1,665,428a1ae66d2402602a847481175e4e1949a4a1316e1ba2c24ba354226b1db2f7,Q96S55,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.7006462415059408,-0.8716011643409729,0.1904803216457367,-9.212289810180664,-7.160612106323242,-6.656155586242676,-7.676352500915527,33.0,127.0,150.0,434.0
background,P15056,U,False,False,,False,164,FGL2,439,dd3c2f4da028a02c097fc2365a17637cf57e326f7cec62e24900a544f68f0707,Q14314,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.620666186014811,-4.110548973083496,0.6379120945930481,-12.340291023254395,-8.429977416992188,-9.113496780395508,-9.961255073547363,411.0,425.0,343.0,50.0
background,P15056,U,False,False,,False,165,PSG4,419,5b122c2aea2c0432a59f263407e4e8d3b8ff3a626cb5dcc8a2f9acb3a538241a,Q00888,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.4349162578582764,-3.184119939804077,0.51969975233078,-9.391875267028809,-5.766819000244141,-7.137519359588623,-7.432071208953857,283.0,367.0,124.0,185.0
background,P15056,U,False,False,,False,166,ME2,584,dffbbceb24bea44416738783c406867e8915cf127752020f901087dd73b03a1e,P23368,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.0636587540308635,-1.9930264949798584,0.27161216735839844,-9.677389144897461,-6.742941379547119,-8.951517105102539,-8.457282543182373,71.0,234.0,221.0,389.0
background,P15056,U,False,False,,False,167,CPNE9,553,d0a6588a812e6081a4e73d035ef16e7db85640211ac11e16e262438b1cc96d90,Q8IYJ1,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.6529797315597534,-1.976751685142517,0.6691755056381226,-6.644037246704102,-5.1948418617248535,-6.837139129638672,-6.225339412689209,159.0,232.0,54.0,25.0
background,P15056,U,False,False,,False,168,ZNF583,569,0aaa672e84a8cf95e3d6fcdd0f05436591694cec4125a93911982f031260c1d8,Q96ND8,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-2.661061445871989,-2.1838310956954956,0.21423982083797455,-7.909778594970703,-8.409345626831055,-6.969865798950195,-7.762996673583984,318.0,262.0,162.0,417.0
background,P15056,U,False,False,,False,169,DPEP3,488,d8474c2bd221fbae7a7e48395f8595d4805cd25a2c032a950aef14c3de834801,Q9H4B8,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.001732349395752,-3.776268641153971,0.578376293182373,-11.014300346374512,-8.714460372924805,-8.983505249023438,-9.570755322774252,359.0,408.0,309.0,120.0
background,P15056,U,False,False,,False,170,GCNT4,453,57967ce8f6eb0a1dda0901a3c2ec83be8a09c48c48e807df9eb0c47a010ba36b,Q9P109,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.906883398691813,-4.659316221872966,0.4031255841255188,-10.590536117553711,-9.969549179077148,-10.799328804016113,-10.45313803354899,426.0,442.0,370.0,285.0
background,P15056,U,False,False,,False,171,TRAK1,953,c930a62dcd6c4d61601ae7787d92f2eb1fec1063da20a6e053805de2d0d6422a,Q9UPV9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-0.9675825039545695,1.5654810269673665,0.39398103952407837,-4.661552906036377,-5.681948661804199,-5.943470478057861,-5.4289906819661455,58.0,1.0,16.0,292.0
background,P15056,U,False,False,,False,172,CNTNAP2,1331,9987bd55c5938581c50cb2833fce547c442696d0e3329f8a0466afcd19cdaa2c,Q9UHC6,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.2078248659769693,-3.4960577487945557,0.6091071367263794,-9.468851089477539,-10.227984428405762,-12.178033828735352,-10.624956448872885,382.0,397.0,374.0,79.0
background,P15056,U,False,False,,False,173,FRMD4A,1039,1bac8f55a2552658f66875e2e0908ef7e051c0e5ccbad7a4d9e6f3bad4aeba24,Q9P2Q2,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.2325650850931804,0.5215811332066854,0.5131006836891174,-8.668408393859863,-7.892281532287598,-4.120637893676758,-6.893775939941406,90.0,21.0,89.0,191.0
background,P15056,U,False,False,,False,174,SRFBP1,429,d88865110f74fbd2080c1689c7b105fdee645a3c64bb0c5823e2f43ec9d1a218,Q8NEF9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.325728416442871,-2.6648510297139487,0.1105259582400322,-12.316803932189941,-10.992709159851074,-10.679227828979492,-11.329580307006836,394.0,317.0,419.0,450.0
background,P15056,U,False,False,,False,175,PLBD1,553,1c06e26a07ce800c940f71ab12b05cca8a9e73ccfafc0580f8a98472e743d6e3,Q6P4A8,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-4.222915490468343,-4.309940814971924,0.526496410369873,-6.555199146270752,-5.270374774932861,-8.922932624816895,-6.916168848673503,439.0,432.0,92.0,174.0
background,P15056,U,False,False,,False,176,ISM1,464,1db1abc98a8439c1c802b97042aa2e366db3b552bafaf1c4467a5c6e2544854f,B1AKI9,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-3.523914019266764,-3.1846283276875815,0.6366589665412903,-11.842435836791992,-11.476934432983398,-8.696738243103027,-10.672036170959473,405.0,368.0,380.0,52.0
background,P15056,U,False,False,,False,177,NFATC2,925,dd49c653dbe1701bb7a79aa17a40a1d766af853869b6ceb6d2c2be390bfed542,Q13469,False,KRAS,189,1d5a9ab11f64cb886d8ffa08a153c412b2d190fcf70e5690cd4b4c7efcdee53a,P01116,additional_six,False,-1.3888324896494548,-0.8355519572893778,0.3915199637413025,-7.720958709716797,-7.979788780212402,-6.9757537841796875,-7.558833758036296,116.0,125.0,138.0,295.0
